name,url
"Casual High Drop","http://tvtropes.org/pmwiki/pmwiki.php/Main/CasualHighDrop"
"Casual Interplanetary Travel","http://tvtropes.org/pmwiki/pmwiki.php/Main/CasualInterplanetaryTravel"
"Casual Interstellar Travel","http://tvtropes.org/pmwiki/pmwiki.php/Main/CasualInterstellarTravel"
"Casual Kink","http://tvtropes.org/pmwiki/pmwiki.php/Main/CasualKink"
"Casual Sports Jersey","http://tvtropes.org/pmwiki/pmwiki.php/Main/CasualSportsJersey"
"Casual Time Travel","http://tvtropes.org/pmwiki/pmwiki.php/Main/CasualTimeTravel"
"Casualty In The Ring","http://tvtropes.org/pmwiki/pmwiki.php/Main/CasualtyInTheRing"
"Cataclysm Backstory","http://tvtropes.org/pmwiki/pmwiki.php/Main/CataclysmBackstory"
"Cataclysm Climax","http://tvtropes.org/pmwiki/pmwiki.php/Main/CataclysmClimax"
"Cat And Mouse Boss","http://tvtropes.org/pmwiki/pmwiki.php/Main/CatAndMouseBoss"
"Catapult","http://tvtropes.org/pmwiki/pmwiki.php/Main/Catapult"
"Catapult Nightmare","http://tvtropes.org/pmwiki/pmwiki.php/Main/CatapultNightmare"
"Catapult To Glory","http://tvtropes.org/pmwiki/pmwiki.php/Main/CatapultToGlory"
"Catastrophic Countdown","http://tvtropes.org/pmwiki/pmwiki.php/Main/CatastrophicCountdown"
"Catch 22 Dilemma","http://tvtropes.org/pmwiki/pmwiki.php/Main/Catch22Dilemma"
"Catch A Falling Star","http://tvtropes.org/pmwiki/pmwiki.php/Main/CatchAFallingStar"
"Catch And Return","http://tvtropes.org/pmwiki/pmwiki.php/Main/CatchAndReturn"
"Catching Some Zs","http://tvtropes.org/pmwiki/pmwiki.php/Main/CatchingSomeZs"
"Catch Phrase","http://tvtropes.org/pmwiki/pmwiki.php/Main/CatchPhrase"
"Catchphrase Insult","http://tvtropes.org/pmwiki/pmwiki.php/Main/CatchphraseInsult"
"Catchphrase Interruptus","http://tvtropes.org/pmwiki/pmwiki.php/Main/CatchphraseInterruptus"
"Catch Phrase Spouting Duo","http://tvtropes.org/pmwiki/pmwiki.php/Main/CatchPhraseSpoutingDuo"
"Catch The Conscience","http://tvtropes.org/pmwiki/pmwiki.php/Main/CatchTheConscience"
"Catch Your Death Of Cold","http://tvtropes.org/pmwiki/pmwiki.php/Main/CatchYourDeathOfCold"
"Cat Concerto","http://tvtropes.org/pmwiki/pmwiki.php/Main/CatConcerto"
"Cat Dog Dichotomy","http://tvtropes.org/pmwiki/pmwiki.php/Main/CatDogDichotomy"
"Categorism As A Phobia","http://tvtropes.org/pmwiki/pmwiki.php/Main/CategorismAsAPhobia"
"Category Traitor","http://tvtropes.org/pmwiki/pmwiki.php/Main/CategoryTraitor"
"Cat Fight","http://tvtropes.org/pmwiki/pmwiki.php/Main/CatFight"
"Cat Folk","http://tvtropes.org/pmwiki/pmwiki.php/Main/CatFolk"
"Cat Girl","http://tvtropes.org/pmwiki/pmwiki.php/Main/CatGirl"
"Catharsis Factor","http://tvtropes.org/pmwiki/pmwiki.php/Main/CatharsisFactor"
"Cathartic Chores","http://tvtropes.org/pmwiki/pmwiki.php/Main/CatharticChores"
"Cathartic Exhalation","http://tvtropes.org/pmwiki/pmwiki.php/Main/CatharticExhalation"
"Cathartic Scream","http://tvtropes.org/pmwiki/pmwiki.php/Main/CatharticScream"
"Catholic School Girls Rule","http://tvtropes.org/pmwiki/pmwiki.php/Main/CatholicSchoolGirlsRule"
"Catlike Dragons","http://tvtropes.org/pmwiki/pmwiki.php/Main/CatlikeDragons"
"Cat Ninja","http://tvtropes.org/pmwiki/pmwiki.php/Main/CatNinja"
"Cats Are Lazy","http://tvtropes.org/pmwiki/pmwiki.php/Main/CatsAreLazy"
"Cats Are Magic","http://tvtropes.org/pmwiki/pmwiki.php/Main/CatsAreMagic"
"Cats Are Mean","http://tvtropes.org/pmwiki/pmwiki.php/Main/CatsAreMean"
"Cats Are Snarkers","http://tvtropes.org/pmwiki/pmwiki.php/Main/CatsAreSnarkers"
"Cats Are Superior","http://tvtropes.org/pmwiki/pmwiki.php/Main/CatsAreSuperior"
"Cat Scare","http://tvtropes.org/pmwiki/pmwiki.php/Main/CatScare"
"Cats Hate Water","http://tvtropes.org/pmwiki/pmwiki.php/Main/CatsHateWater"
"Cats Have Nine Lives","http://tvtropes.org/pmwiki/pmwiki.php/Main/CatsHaveNineLives"
"Cat Smile","http://tvtropes.org/pmwiki/pmwiki.php/Main/CatSmile"
"Cat Stereotype","http://tvtropes.org/pmwiki/pmwiki.php/Main/CatStereotype"
"Cattle Baron","http://tvtropes.org/pmwiki/pmwiki.php/Main/CattleBaron"
"Cattle Drive","http://tvtropes.org/pmwiki/pmwiki.php/Main/CattleDrive"
"Cattle Punk","http://tvtropes.org/pmwiki/pmwiki.php/Main/CattlePunk"
"CAT Trap","http://tvtropes.org/pmwiki/pmwiki.php/Main/CATTrap"
"Cat Up A Tree","http://tvtropes.org/pmwiki/pmwiki.php/Main/CatUpATree"
"Caught Coming Home Late","http://tvtropes.org/pmwiki/pmwiki.php/Main/CaughtComingHomeLate"
"Caught In A Snare","http://tvtropes.org/pmwiki/pmwiki.php/Main/CaughtInASnare"
"Caught In The Bad Part Of Town","http://tvtropes.org/pmwiki/pmwiki.php/Main/CaughtInTheBadPartOfTown"
"Caught In The Rain","http://tvtropes.org/pmwiki/pmwiki.php/Main/CaughtInTheRain"
"Caught In The Ripple","http://tvtropes.org/pmwiki/pmwiki.php/Main/CaughtInTheRipple"
"Caught Monologuing","http://tvtropes.org/pmwiki/pmwiki.php/Main/CaughtMonologuing"
"Caught On Tape","http://tvtropes.org/pmwiki/pmwiki.php/Main/CaughtOnTape"
"Caught On The Jumbotron","http://tvtropes.org/pmwiki/pmwiki.php/Main/CaughtOnTheJumbotron"
"Caught The Heart On His Sleeve","http://tvtropes.org/pmwiki/pmwiki.php/Main/CaughtTheHeartOnHisSleeve"
"Caught Up In The Rapture","http://tvtropes.org/pmwiki/pmwiki.php/Main/CaughtUpInTheRapture"
"Caught With Your Pants Down","http://tvtropes.org/pmwiki/pmwiki.php/Main/CaughtWithYourPantsDown"
"Caused The Big Bang","http://tvtropes.org/pmwiki/pmwiki.php/Main/CausedTheBigBang"
"Caustic Critic","http://tvtropes.org/pmwiki/pmwiki.php/Main/CausticCritic"
"Cavalier Competitor","http://tvtropes.org/pmwiki/pmwiki.php/Main/CavalierCompetitor"
"Cavalry Betrayal","http://tvtropes.org/pmwiki/pmwiki.php/Main/CavalryBetrayal"
"Cavalry Officer","http://tvtropes.org/pmwiki/pmwiki.php/Main/CavalryOfficer"
"Cavalry Of The Dead","http://tvtropes.org/pmwiki/pmwiki.php/Main/CavalryOfTheDead"
"Cavalry Refusal","http://tvtropes.org/pmwiki/pmwiki.php/Main/CavalryRefusal"
"Cave Behind The Falls","http://tvtropes.org/pmwiki/pmwiki.php/Main/CaveBehindTheFalls"
"Cavemen Vs Astronauts Debate","http://tvtropes.org/pmwiki/pmwiki.php/Main/CavemenVsAstronautsDebate"
"Cave Mouth","http://tvtropes.org/pmwiki/pmwiki.php/Main/CaveMouth"
"CA Ws","http://tvtropes.org/pmwiki/pmwiki.php/Main/CAWs"
"CCG Importance Dissonance","http://tvtropes.org/pmwiki/pmwiki.php/Main/CCGImportanceDissonance"
"Ceiling Banger","http://tvtropes.org/pmwiki/pmwiki.php/Main/CeilingBanger"
"Ceiling Cling","http://tvtropes.org/pmwiki/pmwiki.php/Main/CeilingCling"
"Ceiling Corpse","http://tvtropes.org/pmwiki/pmwiki.php/Main/CeilingCorpse"
"Ceiling Smash","http://tvtropes.org/pmwiki/pmwiki.php/Main/CeilingSmash"
"Celeb Crush","http://tvtropes.org/pmwiki/pmwiki.php/Main/CelebCrush"
"Celebrating The Heroes","http://tvtropes.org/pmwiki/pmwiki.php/Main/CelebratingTheHeroes"
"Celebration Miscalculation","http://tvtropes.org/pmwiki/pmwiki.php/Main/CelebrationMiscalculation"
"Celebrities Hang Out In Heaven","http://tvtropes.org/pmwiki/pmwiki.php/Main/CelebritiesHangOutInHeaven"
"Celebrity Blog","http://tvtropes.org/pmwiki/pmwiki.php/Main/CelebrityBlog"
"Celebrity Break Up Song","http://tvtropes.org/pmwiki/pmwiki.php/Main/CelebrityBreakUpSong"
"Celebrity Edition","http://tvtropes.org/pmwiki/pmwiki.php/Main/CelebrityEdition"
"Celebrity Elegy","http://tvtropes.org/pmwiki/pmwiki.php/Main/CelebrityElegy"
"Celebrity Endorsement","http://tvtropes.org/pmwiki/pmwiki.php/Main/CelebrityEndorsement"
"Celebrity Impersonator","http://tvtropes.org/pmwiki/pmwiki.php/Main/CelebrityImpersonator"
"Celebrity Is Overrated","http://tvtropes.org/pmwiki/pmwiki.php/Main/CelebrityIsOverrated"
"Celebrity Lie","http://tvtropes.org/pmwiki/pmwiki.php/Main/CelebrityLie"
"Celebrity Masquerade","http://tvtropes.org/pmwiki/pmwiki.php/Main/CelebrityMasquerade"
"Celebrity Paradox","http://tvtropes.org/pmwiki/pmwiki.php/Main/CelebrityParadox"
"Celebrity Power","http://tvtropes.org/pmwiki/pmwiki.php/Main/CelebrityPower"
"Celebrity Resemblance","http://tvtropes.org/pmwiki/pmwiki.php/Main/CelebrityResemblance"
"Celebrity Song","http://tvtropes.org/pmwiki/pmwiki.php/Main/CelebritySong"
"Celebrity Star","http://tvtropes.org/pmwiki/pmwiki.php/Main/CelebrityStar"
"Celebrity Superhero","http://tvtropes.org/pmwiki/pmwiki.php/Main/CelebritySuperhero"
"Celebrity Survivor","http://tvtropes.org/pmwiki/pmwiki.php/Main/CelebritySurvivor"
"Celebrity Toons","http://tvtropes.org/pmwiki/pmwiki.php/Main/CelebrityToons"
"Celebrity Voice Actor","http://tvtropes.org/pmwiki/pmwiki.php/Main/CelebrityVoiceActor"
"Celestial Body","http://tvtropes.org/pmwiki/pmwiki.php/Main/CelestialBody"
"Celestial Bureaucracy","http://tvtropes.org/pmwiki/pmwiki.php/Main/CelestialBureaucracy"
"Celestial Deadline","http://tvtropes.org/pmwiki/pmwiki.php/Main/CelestialDeadline"
"Celestial Paragons And Archangels","http://tvtropes.org/pmwiki/pmwiki.php/Main/CelestialParagonsAndArchangels"
"Celibate Eccentric Genius","http://tvtropes.org/pmwiki/pmwiki.php/Main/CelibateEccentricGenius"
"Celibate Hero","http://tvtropes.org/pmwiki/pmwiki.php/Main/CelibateHero"
"Cell Phones Are Useless","http://tvtropes.org/pmwiki/pmwiki.php/Main/CellPhonesAreUseless"
"Cel Shading","http://tvtropes.org/pmwiki/pmwiki.php/Main/CelShading"
"Cement Shoes","http://tvtropes.org/pmwiki/pmwiki.php/Main/CementShoes"
"Censor Box","http://tvtropes.org/pmwiki/pmwiki.php/Main/CensorBox"
"Censor Decoy","http://tvtropes.org/pmwiki/pmwiki.php/Main/CensorDecoy"
"Censored Child Death","http://tvtropes.org/pmwiki/pmwiki.php/Main/CensoredChildDeath"
"Censored For Comedy","http://tvtropes.org/pmwiki/pmwiki.php/Main/CensoredForComedy"
"Censored Title","http://tvtropes.org/pmwiki/pmwiki.php/Main/CensoredTitle"
"Censor Shadow","http://tvtropes.org/pmwiki/pmwiki.php/Main/CensorShadow"
"Censorship Bureau","http://tvtropes.org/pmwiki/pmwiki.php/Main/CensorshipBureau"
"Censorship By Spelling","http://tvtropes.org/pmwiki/pmwiki.php/Main/CensorshipBySpelling"
"Censor Steam","http://tvtropes.org/pmwiki/pmwiki.php/Main/CensorSteam"
"Censor Suds","http://tvtropes.org/pmwiki/pmwiki.php/Main/CensorSuds"
"Centipedes Dilemma","http://tvtropes.org/pmwiki/pmwiki.php/Main/CentipedesDilemma"
"Central Theme","http://tvtropes.org/pmwiki/pmwiki.php/Main/CentralTheme"
"Centrifugal Farce","http://tvtropes.org/pmwiki/pmwiki.php/Main/CentrifugalFarce"
"Centrifugal Gravity","http://tvtropes.org/pmwiki/pmwiki.php/Main/CentrifugalGravity"
"Cephalothorax","http://tvtropes.org/pmwiki/pmwiki.php/Main/Cephalothorax"
"Cereal Induced Superpowers","http://tvtropes.org/pmwiki/pmwiki.php/Main/CerealInducedSuperpowers"
"Cereal Vice Reward","http://tvtropes.org/pmwiki/pmwiki.php/Main/CerealViceReward"
"Cerebus Call Back","http://tvtropes.org/pmwiki/pmwiki.php/Main/CerebusCallBack"
"Cerebus Retcon","http://tvtropes.org/pmwiki/pmwiki.php/Main/CerebusRetcon"
"Cerebus Rollercoaster","http://tvtropes.org/pmwiki/pmwiki.php/Main/CerebusRollercoaster"
"Cerebus Syndrome","http://tvtropes.org/pmwiki/pmwiki.php/Main/CerebusSyndrome"
"Cessation Of Existence","http://tvtropes.org/pmwiki/pmwiki.php/Main/CessationOfExistence"
"Chained By Fashion","http://tvtropes.org/pmwiki/pmwiki.php/Main/ChainedByFashion"
"Chained Heat","http://tvtropes.org/pmwiki/pmwiki.php/Main/ChainedHeat"
"Chained To A Bed","http://tvtropes.org/pmwiki/pmwiki.php/Main/ChainedToABed"
"Chained To A Railway","http://tvtropes.org/pmwiki/pmwiki.php/Main/ChainedToARailway"
"Chained To A Rock","http://tvtropes.org/pmwiki/pmwiki.php/Main/ChainedToARock"
"Chain Letter","http://tvtropes.org/pmwiki/pmwiki.php/Main/ChainLetter"
"Chain Lightning","http://tvtropes.org/pmwiki/pmwiki.php/Main/ChainLightning"
"Chain Link Fence","http://tvtropes.org/pmwiki/pmwiki.php/Main/ChainLinkFence"
"Chainmail Bikini","http://tvtropes.org/pmwiki/pmwiki.php/Main/ChainmailBikini"
"Chain Of Corrections","http://tvtropes.org/pmwiki/pmwiki.php/Main/ChainOfCorrections"
"Chain Of Deals","http://tvtropes.org/pmwiki/pmwiki.php/Main/ChainOfDeals"
"Chain Of People","http://tvtropes.org/pmwiki/pmwiki.php/Main/ChainOfPeople"
"Chain Pain","http://tvtropes.org/pmwiki/pmwiki.php/Main/ChainPain"
"Chain Reaction Destruction","http://tvtropes.org/pmwiki/pmwiki.php/Main/ChainReactionDestruction"
"Chainsaw Good","http://tvtropes.org/pmwiki/pmwiki.php/Main/ChainsawGood"
"Chainsaw Grip BFG","http://tvtropes.org/pmwiki/pmwiki.php/Main/ChainsawGripBFG"
"Chains Of Love","http://tvtropes.org/pmwiki/pmwiki.php/Main/ChainsOfLove"
"Chairman Of The Brawl","http://tvtropes.org/pmwiki/pmwiki.php/Main/ChairmanOfTheBrawl"
"Chair Reveal","http://tvtropes.org/pmwiki/pmwiki.php/Main/ChairReveal"
"Chalk Outline","http://tvtropes.org/pmwiki/pmwiki.php/Main/ChalkOutline"
"Challenge Gamer","http://tvtropes.org/pmwiki/pmwiki.php/Main/ChallengeGamer"
"Challenge Run","http://tvtropes.org/pmwiki/pmwiki.php/Main/ChallengeRun"
"Challenge Seeker","http://tvtropes.org/pmwiki/pmwiki.php/Main/ChallengeSeeker"
"Challenging The Bully","http://tvtropes.org/pmwiki/pmwiki.php/Main/ChallengingTheBully"
"Challenging The Chief","http://tvtropes.org/pmwiki/pmwiki.php/Main/ChallengingTheChief"
"Chameleon Camouflage","http://tvtropes.org/pmwiki/pmwiki.php/Main/ChameleonCamouflage"
"Champions On The Inside","http://tvtropes.org/pmwiki/pmwiki.php/Main/ChampionsOnTheInside"
"Chance Activation","http://tvtropes.org/pmwiki/pmwiki.php/Main/ChanceActivation"
"Chance Meeting Between Antagonists","http://tvtropes.org/pmwiki/pmwiki.php/Main/ChanceMeetingBetweenAntagonists"
"Chandelier Swing","http://tvtropes.org/pmwiki/pmwiki.php/Main/ChandelierSwing"
"Chandler American Time","http://tvtropes.org/pmwiki/pmwiki.php/Main/ChandlerAmericanTime"
"Chandlers Law","http://tvtropes.org/pmwiki/pmwiki.php/Main/ChandlersLaw"
"Changed For The Video","http://tvtropes.org/pmwiki/pmwiki.php/Main/ChangedForTheVideo"
"Changed My Jumper","http://tvtropes.org/pmwiki/pmwiki.php/Main/ChangedMyJumper"
"Changed My Mind Kid","http://tvtropes.org/pmwiki/pmwiki.php/Main/ChangedMyMindKid"
"Changeling Fantasy","http://tvtropes.org/pmwiki/pmwiki.php/Main/ChangelingFantasy"
"Changeling Tale","http://tvtropes.org/pmwiki/pmwiki.php/Main/ChangelingTale"
"Change Of Heart Recruitment Scenario","http://tvtropes.org/pmwiki/pmwiki.php/Main/ChangeOfHeartRecruitmentScenario"
"Change The Uncomfortable Subject","http://tvtropes.org/pmwiki/pmwiki.php/Main/ChangeTheUncomfortableSubject"
"Changing Clothes Is A Free Action","http://tvtropes.org/pmwiki/pmwiki.php/Main/ChangingClothesIsAFreeAction"
"Changing Gameplay Priorities","http://tvtropes.org/pmwiki/pmwiki.php/Main/ChangingGameplayPriorities"
"Changing Of The Guard","http://tvtropes.org/pmwiki/pmwiki.php/Main/ChangingOfTheGuard"
"Changing Yourself For Love","http://tvtropes.org/pmwiki/pmwiki.php/Main/ChangingYourselfForLove"
"Channel Hop","http://tvtropes.org/pmwiki/pmwiki.php/Main/ChannelHop"
"Chaos Architecture","http://tvtropes.org/pmwiki/pmwiki.php/Main/ChaosArchitecture"
"Chaos Is Evil","http://tvtropes.org/pmwiki/pmwiki.php/Main/ChaosIsEvil"
"Chaos While Theyre Not Looking","http://tvtropes.org/pmwiki/pmwiki.php/Main/ChaosWhileTheyreNotLooking"
"Chaotic Evil","http://tvtropes.org/pmwiki/pmwiki.php/Main/ChaoticEvil"
"Chaotic Good","http://tvtropes.org/pmwiki/pmwiki.php/Main/ChaoticGood"
"Chaotic Neutral","http://tvtropes.org/pmwiki/pmwiki.php/Main/ChaoticNeutral"
"Chaotic Stupid","http://tvtropes.org/pmwiki/pmwiki.php/Main/ChaoticStupid"
"Character Action Title","http://tvtropes.org/pmwiki/pmwiki.php/Main/CharacterActionTitle"
"Character Aged With The Actor","http://tvtropes.org/pmwiki/pmwiki.php/Main/CharacterAgedWithTheActor"
"Character Alignment","http://tvtropes.org/pmwiki/pmwiki.php/Main/CharacterAlignment"
"Character As Himself","http://tvtropes.org/pmwiki/pmwiki.php/Main/CharacterAsHimself"
"Character Blog","http://tvtropes.org/pmwiki/pmwiki.php/Main/CharacterBlog"
"Character Celebrity Endorsement","http://tvtropes.org/pmwiki/pmwiki.php/Main/CharacterCelebrityEndorsement"
"Character Check","http://tvtropes.org/pmwiki/pmwiki.php/Main/CharacterCheck"
"Character Class System","http://tvtropes.org/pmwiki/pmwiki.php/Main/CharacterClassSystem"
"Character Customization","http://tvtropes.org/pmwiki/pmwiki.php/Main/CharacterCustomization"
"Character Death","http://tvtropes.org/pmwiki/pmwiki.php/Main/CharacterDeath"
"Character Depth","http://tvtropes.org/pmwiki/pmwiki.php/Main/CharacterDepth"
"Character Derailment","http://tvtropes.org/pmwiki/pmwiki.php/Main/CharacterDerailment"
"Character Development","http://tvtropes.org/pmwiki/pmwiki.php/Main/CharacterDevelopment"
"Character Exaggeration","http://tvtropes.org/pmwiki/pmwiki.php/Main/CharacterExaggeration"
"Character Filibuster","http://tvtropes.org/pmwiki/pmwiki.php/Main/CharacterFilibuster"
"Character Focus","http://tvtropes.org/pmwiki/pmwiki.php/Main/CharacterFocus"
"Character In The Logo","http://tvtropes.org/pmwiki/pmwiki.php/Main/CharacterInTheLogo"
"Characterisation Click Moment","http://tvtropes.org/pmwiki/pmwiki.php/Main/CharacterisationClickMoment"
"Characteristic Trope","http://tvtropes.org/pmwiki/pmwiki.php/Main/CharacteristicTrope"
"Characterization Marches On","http://tvtropes.org/pmwiki/pmwiki.php/Main/CharacterizationMarchesOn"
"Characterization Tags","http://tvtropes.org/pmwiki/pmwiki.php/Main/CharacterizationTags"
"Character Level","http://tvtropes.org/pmwiki/pmwiki.php/Main/CharacterLevel"
"Character Magnetic Team","http://tvtropes.org/pmwiki/pmwiki.php/Main/CharacterMagneticTeam"
"Character Model Karma Meter","http://tvtropes.org/pmwiki/pmwiki.php/Main/CharacterModelKarmaMeter"
"Character Name Alias","http://tvtropes.org/pmwiki/pmwiki.php/Main/CharacterNameAlias"
"Character Name And The Noun Phrase","http://tvtropes.org/pmwiki/pmwiki.php/Main/CharacterNameAndTheNounPhrase"
"Character Name Limits","http://tvtropes.org/pmwiki/pmwiki.php/Main/CharacterNameLimits"
"Character Narrator","http://tvtropes.org/pmwiki/pmwiki.php/Main/CharacterNarrator"
"Character Outlives Actor","http://tvtropes.org/pmwiki/pmwiki.php/Main/CharacterOutlivesActor"
"Character Overlap","http://tvtropes.org/pmwiki/pmwiki.php/Main/CharacterOverlap"
"Character Portrait","http://tvtropes.org/pmwiki/pmwiki.php/Main/CharacterPortrait"
"Character Rerailment","http://tvtropes.org/pmwiki/pmwiki.php/Main/CharacterRerailment"
"Character Roster Global Warming","http://tvtropes.org/pmwiki/pmwiki.php/Main/CharacterRosterGlobalWarming"
"Characters Dropping Like Flies","http://tvtropes.org/pmwiki/pmwiki.php/Main/CharactersDroppingLikeFlies"
"Character Select Forcing","http://tvtropes.org/pmwiki/pmwiki.php/Main/CharacterSelectForcing"
"Character Shill","http://tvtropes.org/pmwiki/pmwiki.php/Main/CharacterShill"
"Character Shilling","http://tvtropes.org/pmwiki/pmwiki.php/Main/CharacterShilling"
"Character Signature Song","http://tvtropes.org/pmwiki/pmwiki.php/Main/CharacterSignatureSong"
"Character Tics","http://tvtropes.org/pmwiki/pmwiki.php/Main/CharacterTics"
"Character Tiers","http://tvtropes.org/pmwiki/pmwiki.php/Main/CharacterTiers"
"Character Title","http://tvtropes.org/pmwiki/pmwiki.php/Main/CharacterTitle"
"Character Witness","http://tvtropes.org/pmwiki/pmwiki.php/Main/CharacterWitness"
"Char Clone","http://tvtropes.org/pmwiki/pmwiki.php/Main/CharClone"
"Charge Attack","http://tvtropes.org/pmwiki/pmwiki.php/Main/ChargeAttack"
"Charged Attack","http://tvtropes.org/pmwiki/pmwiki.php/Main/ChargedAttack"
"Charge Into Combat Cut","http://tvtropes.org/pmwiki/pmwiki.php/Main/ChargeIntoCombatCut"
"Charge Meter","http://tvtropes.org/pmwiki/pmwiki.php/Main/ChargeMeter"
"Chariot Pulled By Cats","http://tvtropes.org/pmwiki/pmwiki.php/Main/ChariotPulledByCats"
"Chariot Race","http://tvtropes.org/pmwiki/pmwiki.php/Main/ChariotRace"
"Charisma","http://tvtropes.org/pmwiki/pmwiki.php/Main/Charisma"
"Charity Ball","http://tvtropes.org/pmwiki/pmwiki.php/Main/CharityBall"
"Charity Motivation Song","http://tvtropes.org/pmwiki/pmwiki.php/Main/CharityMotivationSong"
"Charity Workplace Calendar","http://tvtropes.org/pmwiki/pmwiki.php/Main/CharityWorkplaceCalendar"
"Charles Atlas Superpower","http://tvtropes.org/pmwiki/pmwiki.php/Main/CharlesAtlasSuperpower"
"Charlie And The Chocolate Parody","http://tvtropes.org/pmwiki/pmwiki.php/Main/CharlieAndTheChocolateParody"
"Charlie Brown Baldness","http://tvtropes.org/pmwiki/pmwiki.php/Main/CharlieBrownBaldness"
"Charlie Brown From Outta Town","http://tvtropes.org/pmwiki/pmwiki.php/Main/CharlieBrownFromOuttaTown"
"Charlie Chaplin Shout Out","http://tvtropes.org/pmwiki/pmwiki.php/Main/CharlieChaplinShoutOut"
"Charm Person","http://tvtropes.org/pmwiki/pmwiki.php/Main/CharmPerson"
"Charm Point","http://tvtropes.org/pmwiki/pmwiki.php/Main/CharmPoint"
"Chart Displacement","http://tvtropes.org/pmwiki/pmwiki.php/Main/ChartDisplacement"
"Chased By Angry Natives","http://tvtropes.org/pmwiki/pmwiki.php/Main/ChasedByAngryNatives"
"Chased Off Into The Sunset","http://tvtropes.org/pmwiki/pmwiki.php/Main/ChasedOffIntoTheSunset"
"Chase Fight","http://tvtropes.org/pmwiki/pmwiki.php/Main/ChaseFight"
"Chase Scene Obstacle Course","http://tvtropes.org/pmwiki/pmwiki.php/Main/ChaseSceneObstacleCourse"
"Chasing A Butterfly","http://tvtropes.org/pmwiki/pmwiki.php/Main/ChasingAButterfly"
"Chasing Your Tail","http://tvtropes.org/pmwiki/pmwiki.php/Main/ChasingYourTail"
"Chaste Hero","http://tvtropes.org/pmwiki/pmwiki.php/Main/ChasteHero"
